classification,emploi,departement,qualification,Actual Salary,Actual Salary Class,Predicted Salary,Predicted Salary Class
3,31,2,6,279900.0,low,328958.1875,low
3,31,2,6,279900.0,low,328958.1875,low
3,31,2,6,279900.0,low,328958.1875,low
3,31,2,6,279900.0,low,328958.1875,low
3,31,2,6,279900.0,low,328958.1875,low
3,31,2,6,402500.0,low,328958.1875,low
3,31,2,6,279900.0,low,328958.1875,low
3,31,2,6,360000.0,low,328958.1875,low
3,31,2,6,310000.0,low,328958.1875,low
3,31,2,6,425000.0,medium,328958.1875,low
3,31,2,6,339300.0,low,328958.1875,low
3,31,2,6,280000.0,low,328958.1875,low
3,31,2,6,339300.0,low,328958.1875,low
3,31,2,6,304300.0,low,328958.1875,low
3,31,2,6,294300.0,low,328958.1875,low
3,31,2,6,315000.0,low,328958.1875,low
3,31,2,6,280000.0,low,328958.1875,low
3,31,2,6,339300.0,low,328958.1875,low
3,31,2,6,510401.0,high,328958.1875,low
3,31,2,6,300000.0,low,328958.1875,low
3,31,2,6,384500.0,low,328958.1875,low
3,31,2,6,450000.0,medium,328958.1875,low
3,31,2,6,324300.0,low,328958.1875,low
3,31,2,6,324300.0,low,328958.21875,low
3,31,2,6,339300.0,low,328958.21875,low
3,31,2,6,300000.0,low,328958.1875,low
3,31,2,6,339300.0,low,328958.1875,low
3,31,2,6,595348.0,high,328958.1875,low
3,31,2,6,595348.0,high,328958.1875,low
3,31,2,6,595348.0,high,328958.1875,low
3,31,2,6,595348.0,high,328958.1875,low
3,31,2,6,595348.0,high,328958.1875,low
3,31,2,6,595348.0,high,328958.1875,low
3,31,2,6,279900.0,low,328958.1875,low
3,31,2,6,300000.0,low,328958.1875,low
3,31,2,6,304300.0,low,328958.1875,low
3,31,2,6,324300.0,low,328958.1875,low
3,31,2,6,380000.0,low,328958.1875,low
3,31,2,6,304300.0,low,328958.1875,low
3,31,2,6,279900.0,low,328958.1875,low
3,31,2,6,283300.0,low,328958.1875,low
3,31,2,6,279900.0,low,328958.1875,low
3,31,2,6,279900.0,low,328958.1875,low
3,31,2,6,316800.0,low,328958.1875,low
3,31,2,6,339300.0,low,328958.1875,low
3,31,2,6,315000.0,low,328958.1875,low
3,31,2,6,279900.0,low,328958.1875,low
3,31,2,6,324300.0,low,328958.1875,low
3,31,2,6,280000.0,low,328958.1875,low
3,31,2,6,304300.0,low,328958.1875,low
3,31,2,6,315000.0,low,328958.1875,low
3,31,2,6,279900.0,low,328958.1875,low
3,31,2,6,316800.0,low,328958.1875,low
3,31,2,6,316800.0,low,328958.1875,low
3,31,2,6,316800.0,low,328958.1875,low
3,31,2,6,297600.0,low,328958.21875,low
3,31,2,6,294300.0,low,328958.21875,low
3,31,2,6,316800.0,low,328958.1875,low
3,31,2,6,316800.0,low,328958.1875,low
3,31,2,6,294300.0,low,328958.1875,low
3,31,2,6,279900.0,low,328958.1875,low
3,31,2,6,279900.0,low,328958.1875,low
3,31,2,6,316800.0,low,328958.1875,low
3,31,2,6,279900.0,low,328958.1875,low
3,31,2,6,279900.0,low,328958.1875,low
3,31,2,6,279900.0,low,328958.1875,low
3,31,2,6,294300.0,low,328958.1875,low
3,31,2,6,279900.0,low,328958.1875,low
3,31,2,6,279900.0,low,328958.1875,low
3,31,2,6,316800.0,low,328958.1875,low
3,31,2,6,279900.0,low,328958.1875,low
3,31,2,6,279900.0,low,328958.1875,low
3,31,2,6,279900.0,low,328958.1875,low
3,31,2,6,279900.0,low,328958.1875,low
3,31,2,6,279900.0,low,328958.1875,low
3,31,2,6,279900.0,low,328958.1875,low
3,31,2,6,316800.0,low,328958.1875,low
3,31,2,6,279900.0,low,328958.1875,low
3,31,2,6,316800.0,low,328958.1875,low
3,31,2,6,279900.0,low,328958.1875,low
3,31,2,6,283300.0,low,328958.1875,low
3,31,2,6,316800.0,low,328958.1875,low
3,31,2,6,270000.0,low,328958.1875,low
3,31,2,6,279900.0,low,328958.1875,low
3,31,2,6,279900.0,low,328958.1875,low
3,31,2,6,266580.0,low,328958.1875,low
3,31,2,6,279900.0,low,328958.1875,low
3,31,2,6,316800.0,low,328958.21875,low
3,31,2,6,316800.0,low,328958.21875,low
3,31,2,6,279900.0,low,328958.1875,low
3,31,2,6,279900.0,low,328958.1875,low
3,31,2,6,283300.0,low,328958.1875,low
3,31,2,6,402500.0,low,328958.1875,low
3,31,2,6,294300.0,low,328958.1875,low
3,31,2,6,279900.0,low,328958.1875,low
3,31,2,6,279900.0,low,328958.1875,low
3,31,2,6,450000.0,medium,328958.1875,low
3,31,2,6,500000.0,high,328958.1875,low
3,31,2,6,400000.0,low,328958.1875,low
3,31,2,6,294300.0,low,328958.1875,low
3,31,2,6,279900.0,low,328958.1875,low
3,31,2,6,279900.0,low,328958.1875,low
3,31,2,6,279900.0,low,328958.1875,low
3,31,2,6,279900.0,low,328958.1875,low
3,31,2,6,294300.0,low,328958.1875,low
3,31,2,6,400000.0,low,328958.1875,low
3,31,2,6,294300.0,low,328958.1875,low
3,31,2,6,279900.0,low,328958.1875,low
3,31,2,6,294300.0,low,328958.1875,low
3,31,2,6,324300.0,low,328958.1875,low
3,31,2,6,294300.0,low,328958.1875,low
3,31,2,6,279900.0,low,328958.1875,low
3,31,2,6,294300.0,low,328958.1875,low
3,31,2,6,279900.0,low,328958.1875,low
3,31,2,6,279900.0,low,328958.1875,low
3,31,2,6,279900.0,low,328958.1875,low
3,31,2,6,266580.0,low,328958.1875,low
3,31,2,6,283300.0,low,328958.1875,low
3,31,2,6,279900.0,low,328958.1875,low
3,31,2,6,279900.0,low,328958.21875,low
3,31,2,6,325000.0,low,328958.21875,low
3,31,2,6,283300.0,low,328958.1875,low
3,31,2,6,384500.0,low,328958.1875,low
3,31,2,6,280000.0,low,328958.1875,low
3,31,2,6,304300.0,low,328958.1875,low
3,31,2,6,304300.0,low,328958.1875,low
3,31,2,6,300000.0,low,328958.1875,low
3,31,2,6,310000.0,low,328958.1875,low
3,31,2,6,300000.0,low,328958.1875,low
3,31,2,6,280000.0,low,328958.1875,low
3,31,2,6,279900.0,low,328958.1875,low
3,31,2,6,300000.0,low,328958.1875,low
3,31,2,6,402500.0,low,328958.1875,low
3,31,2,6,315000.0,low,328958.1875,low
3,31,2,6,304300.0,low,328958.1875,low
3,31,2,6,339300.0,low,328958.1875,low
3,31,2,6,384500.0,low,328958.1875,low
3,31,2,6,324300.0,low,328958.1875,low
3,31,2,6,384500.0,low,328958.1875,low
3,31,2,6,315000.0,low,328958.1875,low
3,31,2,6,280000.0,low,328958.1875,low
3,31,2,6,300000.0,low,328958.1875,low
3,31,2,6,304300.0,low,328958.1875,low
3,31,2,6,294300.0,low,328958.1875,low
3,31,2,6,425000.0,medium,328958.1875,low
3,31,2,6,476000.0,medium,328958.1875,low
3,31,2,6,595348.0,high,328958.1875,low
3,31,2,6,595348.0,high,328958.1875,low
3,31,2,6,294300.0,low,328958.1875,low
3,31,2,6,300000.0,low,328958.1875,low
3,31,2,6,304300.0,low,328958.1875,low
3,31,2,6,279900.0,low,328958.21875,low
3,31,2,6,279900.0,low,328958.21875,low
3,31,2,6,279900.0,low,328958.1875,low
3,31,2,6,279900.0,low,328958.1875,low
3,31,2,6,279900.0,low,328958.1875,low
3,31,2,6,279900.0,low,328958.1875,low
3,31,2,6,310000.0,low,328958.1875,low
3,31,2,6,300000.0,low,328958.1875,low
3,31,2,6,339300.0,low,328958.1875,low
3,31,2,6,339300.0,low,328958.1875,low
3,31,2,6,280000.0,low,328958.1875,low
3,31,2,6,280000.0,low,328958.1875,low
3,31,2,6,339300.0,low,328958.1875,low
3,31,2,6,324300.0,low,328958.1875,low
3,31,2,6,324300.0,low,328958.1875,low
3,31,2,6,280000.0,low,328958.1875,low
3,31,2,6,340000.0,low,328958.1875,low
3,31,2,6,300000.0,low,328958.1875,low
3,31,2,6,280000.0,low,328958.1875,low
3,31,2,6,316800.0,low,328958.1875,low
3,31,2,6,316800.0,low,328958.1875,low
3,31,2,6,316800.0,low,328958.1875,low
3,31,2,6,316800.0,low,328958.1875,low
3,31,2,6,316800.0,low,328958.1875,low
3,31,2,6,316800.0,low,328958.1875,low
3,31,2,6,316800.0,low,328958.1875,low
3,31,2,6,316800.0,low,328958.1875,low
3,31,2,6,316800.0,low,328958.1875,low
3,31,2,6,316800.0,low,328958.1875,low
3,31,2,6,316800.0,low,328958.1875,low
3,31,2,6,316800.0,low,328958.1875,low
3,31,2,6,316800.0,low,328958.1875,low
3,31,2,6,316800.0,low,328958.21875,low
3,31,2,6,279900.0,low,328958.21875,low
3,31,2,6,310000.0,low,328958.1875,low
3,31,2,6,324300.0,low,328958.1875,low
3,31,2,6,279900.0,low,328958.1875,low
3,31,2,6,279900.0,low,328958.1875,low
3,31,2,6,279900.0,low,328958.1875,low
3,31,2,6,279900.0,low,328958.1875,low
3,31,2,6,279900.0,low,328958.1875,low
3,31,2,6,279900.0,low,328958.1875,low
3,31,2,6,279900.0,low,328958.1875,low
3,31,2,6,316800.0,low,328958.1875,low
3,31,2,6,279900.0,low,328958.1875,low
3,31,2,6,279900.0,low,328958.1875,low
3,31,2,6,279900.0,low,328958.1875,low
3,31,2,6,279900.0,low,328958.1875,low
3,31,2,6,279900.0,low,328958.1875,low
3,31,2,6,279900.0,low,328958.1875,low
3,31,2,6,279900.0,low,328958.1875,low
3,31,2,6,279900.0,low,328958.1875,low
3,31,2,6,316800.0,low,328958.1875,low
3,31,2,6,279900.0,low,328958.1875,low
3,31,2,6,279900.0,low,328958.1875,low
3,31,2,6,279900.0,low,328958.1875,low
3,31,2,6,300000.0,low,328958.1875,low
3,31,2,6,279900.0,low,328958.1875,low
3,31,2,6,279900.0,low,328958.1875,low
3,31,2,6,279900.0,low,328958.1875,low
3,31,2,6,283300.0,low,328958.1875,low
3,31,2,6,279900.0,low,328958.1875,low
3,31,2,6,316800.0,low,328958.1875,low
3,31,2,6,316800.0,low,328958.1875,low
3,31,2,6,537122.0,high,328958.21875,low
3,31,2,6,316800.0,low,328958.21875,low
3,31,2,6,316800.0,low,328958.1875,low
3,31,2,6,324300.0,low,328958.1875,low
3,31,2,6,310000.0,low,328958.1875,low
3,31,2,6,279900.0,low,328958.1875,low
3,31,2,6,316800.0,low,328958.1875,low
3,31,2,6,316800.0,low,328958.1875,low
3,31,2,6,324300.0,low,328958.1875,low
3,31,2,6,279900.0,low,328958.1875,low
3,31,2,6,279900.0,low,328958.1875,low
3,31,2,6,279900.0,low,328958.1875,low
3,31,2,6,279900.0,low,328958.1875,low
3,31,2,6,316800.0,low,328958.1875,low
3,31,2,6,283300.0,low,328958.1875,low
3,31,2,6,279900.0,low,328958.1875,low
3,31,2,6,283300.0,low,328958.1875,low
3,31,2,6,316800.0,low,328958.1875,low
3,31,2,6,316800.0,low,328958.1875,low
3,31,2,6,279900.0,low,328958.1875,low
3,31,2,6,316800.0,low,328958.1875,low
3,31,2,6,324300.0,low,328958.1875,low
3,31,2,6,310000.0,low,328958.1875,low
3,31,2,6,324300.0,low,328958.1875,low
3,31,2,6,339300.0,low,328958.1875,low
3,31,2,6,294300.0,low,328958.1875,low
3,31,2,6,324300.0,low,328958.1875,low
3,31,2,6,316800.0,low,328958.1875,low
3,31,2,6,316800.0,low,328958.1875,low
3,31,2,6,339300.0,low,328958.1875,low
3,31,2,6,324300.0,low,328958.1875,low
3,31,2,6,279900.0,low,328958.1875,low
3,31,2,6,402500.0,low,328958.21875,low
3,31,2,6,283300.0,low,328958.21875,low
3,31,2,6,294300.0,low,328958.1875,low
3,31,2,6,1001892.0,high,328958.1875,low
3,31,2,6,279900.0,low,328958.1875,low
3,31,2,6,279900.0,low,328958.1875,low
3,31,2,6,279900.0,low,328958.1875,low
3,69,2,6,279900.0,low,322011.75,low
3,69,2,6,279900.0,low,322011.75,low
3,69,2,6,279900.0,low,322011.75,low
3,69,2,6,279900.0,low,322011.75,low
3,69,2,6,283300.0,low,322011.75,low
3,69,2,6,294300.0,low,322011.75,low
3,69,2,6,475000.0,medium,322011.75,low
3,69,2,6,402500.0,low,322011.75,low
3,69,2,6,283300.0,low,322011.75,low
3,69,2,6,279900.0,low,322011.75,low
3,69,2,6,283300.0,low,322011.75,low
3,69,2,6,283300.0,low,322011.75,low
3,69,2,6,279900.0,low,322011.75,low
3,69,2,6,279900.0,low,322011.75,low
3,69,2,6,279900.0,low,322011.75,low
3,69,2,6,283300.0,low,322011.75,low
3,69,2,6,294300.0,low,322011.75,low
3,69,2,6,280000.0,low,322011.75,low
3,69,2,6,279900.0,low,322011.75,low
3,69,2,6,304300.0,low,322011.75,low
3,69,2,6,283300.0,low,322011.75,low
3,69,2,6,279900.0,low,322011.75,low
3,69,2,6,283300.0,low,322011.75,low
3,69,2,6,279900.0,low,322011.75,low
3,69,2,6,283300.0,low,322011.75,low
3,69,2,6,283300.0,low,322011.75,low
3,69,2,6,279900.0,low,322011.75,low
3,69,2,6,283300.0,low,322011.75,low
3,69,2,6,279900.0,low,322011.75,low
3,69,2,6,283300.0,low,322011.75,low
3,69,2,6,294300.0,low,322011.75,low
3,69,2,6,304300.0,low,322011.75,low
3,69,2,6,389880.0,low,322011.75,low
3,69,2,6,294300.0,low,322011.75,low
3,69,2,6,283300.0,low,322011.75,low
3,69,2,6,283300.0,low,322011.75,low
3,69,2,6,266580.0,low,322011.75,low
3,69,2,6,279900.0,low,322011.75,low
3,69,2,6,279900.0,low,322011.75,low
3,69,2,6,279900.0,low,322011.75,low
3,69,2,6,279900.0,low,322011.75,low
3,69,2,6,279900.0,low,322011.75,low
3,69,2,6,279900.0,low,322011.75,low
3,69,2,6,266580.0,low,322011.75,low
3,69,2,6,279900.0,low,322011.75,low
3,69,2,6,294300.0,low,322011.75,low
3,69,2,6,294300.0,low,322011.75,low
3,69,2,6,279900.0,low,322011.75,low
3,69,2,6,283300.0,low,322011.75,low
3,69,2,6,294300.0,low,322011.75,low
3,69,2,6,279900.0,low,322011.75,low
3,69,2,6,283300.0,low,322011.75,low
3,69,2,6,266580.0,low,322011.75,low
3,69,2,6,279900.0,low,322011.75,low
3,69,2,6,279900.0,low,322011.75,low
3,69,2,6,279900.0,low,322011.75,low
3,69,2,6,279900.0,low,322011.75,low
3,69,2,6,384500.0,low,322011.75,low
3,69,2,6,279900.0,low,322011.75,low
3,69,2,6,279900.0,low,322011.75,low
3,69,2,6,279900.0,low,322011.75,low
3,69,2,6,279900.0,low,322011.75,low
3,69,2,6,294300.0,low,322011.75,low
3,69,2,6,384500.0,low,322011.75,low
3,69,2,6,283300.0,low,322011.75,low
3,69,2,6,283300.0,low,322011.75,low
3,69,2,6,279900.0,low,322011.75,low
3,69,2,6,283300.0,low,322011.75,low
3,69,2,6,279900.0,low,322011.75,low
3,69,2,6,279900.0,low,322011.75,low
3,69,2,6,279900.0,low,322011.75,low
3,69,2,6,279900.0,low,322011.75,low
3,69,2,6,283300.0,low,322011.75,low
3,69,2,6,283300.0,low,322011.75,low
3,69,2,6,283300.0,low,322011.75,low
3,69,2,6,283300.0,low,322011.75,low
3,69,2,6,283300.0,low,322011.75,low
3,69,2,6,294300.0,low,322011.75,low
3,69,2,6,279900.0,low,322011.75,low
3,69,2,6,294300.0,low,322011.75,low
3,69,2,6,279900.0,low,322011.75,low
3,69,2,6,283300.0,low,322011.75,low
3,69,2,6,294300.0,low,322011.75,low
3,69,2,6,283300.0,low,322011.75,low
3,69,2,6,294300.0,low,322011.75,low
3,69,2,6,283300.0,low,322011.75,low
3,69,2,6,279900.0,low,322011.75,low
3,69,2,6,279900.0,low,322011.75,low
3,69,2,6,279900.0,low,322011.75,low
3,69,2,6,279900.0,low,322011.75,low
3,69,2,6,279900.0,low,322011.75,low
3,69,2,6,279900.0,low,322011.75,low
3,69,2,6,279900.0,low,322011.75,low
3,69,2,6,279900.0,low,322011.75,low
3,69,2,6,279900.0,low,322011.75,low
3,69,2,6,270000.0,low,322011.75,low
3,69,2,6,266580.0,low,322011.75,low
3,69,2,6,279900.0,low,322011.75,low
3,69,2,6,279900.0,low,322011.75,low
3,69,2,6,266580.0,low,322011.75,low
3,69,2,6,279900.0,low,322011.75,low
3,69,2,6,279900.0,low,322011.75,low
3,69,2,6,279900.0,low,322011.75,low
3,69,2,6,279900.0,low,322011.75,low
3,69,2,6,266580.0,low,322011.75,low
3,69,2,6,384500.0,low,322011.75,low
3,69,2,6,279900.0,low,322011.75,low
3,69,2,6,279900.0,low,322011.75,low
3,69,2,6,279900.0,low,322011.75,low
3,69,2,6,279900.0,low,322011.75,low
3,69,2,6,279900.0,low,322011.75,low
3,69,2,6,279900.0,low,322011.75,low
3,69,2,6,279900.0,low,322011.75,low
3,69,2,6,279900.0,low,322011.75,low
3,69,2,6,279900.0,low,322011.75,low
3,69,2,6,283300.0,low,322011.75,low
3,69,2,6,283300.0,low,322011.75,low
3,69,2,6,283300.0,low,322011.75,low
3,69,2,6,279900.0,low,322011.75,low
3,69,2,6,283300.0,low,322011.75,low
3,69,2,6,279900.0,low,322011.75,low
3,69,2,6,283300.0,low,322011.75,low
3,69,2,6,283300.0,low,322011.75,low
3,69,2,6,283300.0,low,322011.75,low
3,69,2,6,279900.0,low,322011.75,low
3,69,2,6,279900.0,low,322011.75,low
3,69,2,6,283300.0,low,322011.75,low
3,69,2,6,283300.0,low,322011.75,low
3,69,2,6,279900.0,low,322011.75,low
3,69,2,6,279900.0,low,322011.75,low
3,69,2,6,279900.0,low,322011.75,low
3,69,2,6,279900.0,low,322011.75,low
3,69,2,6,283300.0,low,322011.75,low
3,69,2,6,279900.0,low,322011.75,low
3,69,2,6,266580.0,low,322011.75,low
3,69,2,6,279900.0,low,322011.75,low
3,69,2,6,283300.0,low,322011.75,low
3,69,2,6,283300.0,low,322011.75,low
3,69,2,6,279900.0,low,322011.75,low
3,69,2,6,279900.0,low,322011.75,low
3,69,2,6,283300.0,low,322011.75,low
3,69,2,6,283300.0,low,322011.75,low
3,69,2,6,279900.0,low,322011.75,low
3,69,2,6,283300.0,low,322011.75,low
3,69,2,6,283300.0,low,322011.75,low
3,69,2,6,279900.0,low,322011.75,low
3,69,2,6,266580.0,low,322011.75,low
3,69,2,6,279900.0,low,322011.75,low
3,69,2,6,266580.0,low,322011.75,low
3,69,2,6,266580.0,low,322011.75,low
3,69,2,6,283300.0,low,322011.75,low
3,69,2,6,283300.0,low,322011.75,low
3,69,2,6,279900.0,low,322011.75,low
3,69,2,6,279900.0,low,322011.75,low
3,69,2,6,283300.0,low,322011.75,low
3,69,2,6,283300.0,low,322011.75,low
3,69,2,6,283300.0,low,322011.75,low
3,69,2,6,283300.0,low,322011.75,low
3,69,2,6,283300.0,low,322011.75,low
3,69,2,6,283300.0,low,322011.75,low
3,69,2,6,283300.0,low,322011.75,low
3,69,2,6,412841.0,medium,322011.75,low
3,69,2,6,384500.0,low,322011.75,low
3,69,2,6,283300.0,low,322011.75,low
3,69,2,6,279900.0,low,322011.75,low
3,69,2,6,279900.0,low,322011.75,low
3,69,2,6,279900.0,low,322011.75,low
3,69,2,6,279900.0,low,322011.75,low
3,69,2,6,283300.0,low,322011.75,low
3,69,2,6,279900.0,low,322011.75,low
3,69,2,6,279900.0,low,322011.75,low
3,220,2,6,525000.0,high,458921.4375,medium
3,220,2,6,425000.0,medium,458921.4375,medium
3,10,0,6,474750.0,medium,478854.34375,high
3,86,0,6,430471.0,medium,449865.53125,medium
3,86,0,6,339784.0,low,449865.53125,medium
3,86,0,6,416893.0,medium,449865.53125,medium
3,86,0,6,450401.0,medium,449865.53125,medium
3,86,0,6,344438.0,low,449865.53125,medium
3,86,0,6,437706.0,medium,449865.53125,medium
3,52,0,6,328000.0,low,452706.125,medium
3,52,0,6,488599.0,high,452706.125,medium
3,52,0,6,398366.0,low,452706.125,medium
3,52,0,6,372294.0,low,452706.125,medium
1,71,2,1,550000.0,high,764403.0625,high
1,31,2,1,595348.0,high,783346.5,high
1,65,2,1,708032.0,high,766758.625,high
1,220,2,1,450000.0,medium,832149.0,high
1,220,2,1,425000.0,medium,832149.0,high
1,220,2,1,425000.0,medium,832149.0,high
1,220,2,1,450000.0,medium,832149.0,high
1,220,2,1,450000.0,medium,832149.0,high
1,220,2,1,525000.0,high,832149.0,high
1,220,2,1,425000.0,medium,832149.0,high
1,220,2,1,450000.0,medium,832149.0,high
1,220,2,1,660000.0,high,832149.0,high
1,220,2,1,450000.0,medium,832149.0,high
1,220,2,1,425000.0,medium,832149.0,high
1,220,2,1,425000.0,medium,832149.0,high
1,220,2,1,425000.0,medium,832149.0,high
1,220,2,1,686400.0,high,832149.0,high
1,220,2,1,940000.0,high,832149.0,high
1,220,2,1,940000.0,high,832149.0,high
1,220,2,1,762664.0,high,832149.0,high
1,220,2,1,750000.0,high,832149.0,high
1,220,2,1,762664.0,high,832149.0,high
1,220,2,1,940000.0,high,832149.0,high
1,220,2,1,525000.0,high,832149.0,high
1,220,2,1,475000.0,medium,832149.0,high
1,220,2,1,555000.0,high,832149.0,high
1,220,2,1,858839.0,high,832149.0,high
1,220,2,1,801000.0,high,832149.0,high
1,220,2,1,683687.0,high,832149.0,high
1,220,2,1,756000.0,high,832149.0,high
1,220,2,1,846000.0,high,832149.0,high
1,220,2,1,1193100.0,high,832149.0,high
1,220,2,1,675000.0,high,832149.0,high
1,220,2,1,630000.0,high,832149.0,high
1,220,2,1,594000.0,high,832149.0,high
1,220,2,1,685681.0,high,832149.0,high
1,220,2,1,675000.0,high,832149.0,high
1,220,2,1,960684.0,high,832149.0,high
1,220,2,1,858983.0,high,832149.0,high
1,220,2,1,890000.0,high,832149.0,high
1,220,2,1,840000.0,high,832149.0,high
1,220,2,1,890461.0,high,832149.0,high
1,220,2,1,675000.0,high,832149.0,high
1,220,2,1,940000.0,high,832149.0,high
1,220,2,1,1207500.0,high,832149.0,high
1,220,2,1,858802.0,high,832149.0,high
1,220,2,1,1053234.0,high,832149.0,high
1,220,2,1,715773.0,high,832149.0,high
1,220,2,1,940000.0,high,832149.0,high
1,220,2,1,1207500.0,high,832149.0,high
1,220,2,1,750000.0,high,832149.0,high
1,220,2,1,766867.0,high,832149.0,high
1,220,2,1,940000.0,high,832149.0,high
1,220,2,1,715773.0,high,832149.0,high
1,220,2,1,806518.0,high,832149.0,high
1,220,2,1,940000.0,high,832149.0,high
1,220,2,1,750000.0,high,832149.0,high
1,220,2,1,840000.0,high,832149.0,high
1,220,2,1,940000.0,high,832149.0,high
1,220,2,1,766867.0,high,832149.0,high
1,220,2,1,750000.0,high,832149.0,high
1,220,2,1,630000.0,high,832149.0,high
1,220,2,1,700000.0,high,832149.0,high
1,220,2,1,750000.0,high,832149.0,high
1,220,2,1,1086700.0,high,832149.0,high
1,220,2,1,940000.0,high,832149.0,high
1,220,2,1,890000.0,high,832149.0,high
1,220,2,1,1086700.0,high,832149.0,high
1,220,2,1,890000.0,high,832149.0,high
1,220,2,1,644750.0,high,832149.0,high
1,220,2,1,644729.0,high,832149.0,high
1,220,2,1,1207500.0,high,832149.0,high
1,220,2,1,644750.0,high,832149.0,high
1,220,2,1,1207500.0,high,832149.0,high
1,220,2,1,890000.0,high,832149.0,high
1,220,2,1,960644.0,high,832149.0,high
1,220,2,1,910089.0,high,832149.0,high
1,220,2,1,700000.0,high,832149.0,high
1,220,2,1,758133.0,high,832149.0,high
1,220,2,1,993673.0,high,832149.0,high
1,220,2,1,1138507.0,high,832149.0,high
1,220,2,1,890000.0,high,832149.0,high
1,220,2,1,1190000.0,high,832149.0,high
1,220,2,1,1030000.0,high,832149.0,high
1,220,2,1,890000.0,high,832149.0,high
1,220,2,1,940000.0,high,832149.0,high
1,220,2,1,940000.0,high,832149.0,high
1,220,2,1,750000.0,high,832149.0,high
1,220,2,1,940000.0,high,832149.0,high
1,220,2,1,1110000.0,high,832149.0,high
1,220,2,1,890000.0,high,832149.0,high
1,220,2,1,940000.0,high,832149.0,high
1,220,2,1,858839.0,high,832149.0,high
1,220,2,1,909606.0,high,832149.0,high
1,220,2,1,750000.0,high,832149.0,high
1,220,2,1,1053186.0,high,832149.0,high
1,220,2,1,840000.0,high,832149.0,high
1,220,2,1,766867.0,high,832149.0,high
1,220,2,1,700000.0,high,832149.0,high
1,220,2,1,450000.0,medium,832149.0,high
1,220,2,1,756000.0,high,832149.0,high
1,220,2,1,940000.0,high,832149.0,high
1,220,2,1,660000.0,high,832149.0,high
1,220,2,1,909606.0,high,832149.0,high
1,220,2,1,1013546.0,high,832149.0,high
1,220,2,1,890000.0,high,832149.0,high
1,220,2,1,840000.0,high,832149.0,high
1,220,2,1,801000.0,high,832149.0,high
1,220,2,1,766828.0,high,832149.0,high
1,220,2,1,1171636.0,high,832149.0,high
1,220,2,1,750000.0,high,832149.0,high
1,220,2,1,766867.0,high,832149.0,high
1,220,2,1,756000.0,high,832149.0,high
1,220,2,1,890000.0,high,832149.0,high
1,220,2,1,750000.0,high,832149.0,high
1,220,2,1,1052583.0,high,832149.0,high
1,220,2,1,1301817.0,high,832149.0,high
1,220,2,1,940000.0,high,832149.0,high
1,220,2,1,1030000.0,high,832149.0,high
1,220,2,1,840000.0,high,832149.0,high
1,220,2,1,940000.0,high,832149.0,high
1,220,2,1,840000.0,high,832149.0,high
1,220,2,1,1301817.0,high,832149.0,high
1,220,2,1,840000.0,high,832149.0,high
1,220,2,1,890000.0,high,832149.0,high
1,220,2,1,700000.0,high,832149.0,high
1,220,2,1,890000.0,high,832149.0,high
1,220,2,1,940000.0,high,832149.0,high
1,220,2,1,940000.0,high,832149.0,high
1,220,2,1,513637.0,high,832149.0,high
1,220,2,1,890000.0,high,832149.0,high
1,220,2,1,846000.0,high,832149.0,high
1,220,2,1,846000.0,high,832149.0,high
1,220,2,1,1030000.0,high,832149.0,high
1,220,2,1,1172042.0,high,832149.0,high
1,220,2,1,1301800.0,high,832149.0,high
1,220,2,1,1301817.0,high,832149.0,high
1,220,2,1,425000.0,medium,832149.0,high
1,220,2,1,475000.0,medium,832149.0,high
1,220,2,1,450000.0,medium,832149.0,high
1,220,2,1,450000.0,medium,832149.0,high
1,220,2,1,425000.0,medium,832149.0,high
1,220,2,1,425000.0,medium,832149.0,high
1,220,2,1,425000.0,medium,832149.0,high
1,220,2,1,425000.0,medium,832149.0,high
1,220,2,1,425000.0,medium,832149.0,high
1,220,2,1,773000.0,high,832149.0,high
1,220,2,1,756000.0,high,832149.0,high
1,220,2,1,795192.0,high,832149.0,high
1,220,2,1,859355.0,high,832149.0,high
1,220,2,1,858839.0,high,832149.0,high
1,220,2,1,801000.0,high,832149.0,high
1,220,2,1,756000.0,high,832149.0,high
1,220,2,1,840000.0,high,832149.0,high
1,220,2,1,675000.0,high,832149.0,high
1,220,2,1,859355.0,high,832149.0,high
1,220,2,1,940000.0,high,832149.0,high
1,220,2,1,1301817.0,high,832149.0,high
1,220,2,1,960684.0,high,832149.0,high
1,220,2,1,890000.0,high,832149.0,high
1,220,2,1,1030000.0,high,832149.0,high
1,220,2,1,751300.0,high,832149.0,high
1,220,2,1,858802.0,high,832149.0,high
1,220,2,1,750000.0,high,832149.0,high
1,220,2,1,940000.0,high,832149.0,high
1,220,2,1,840000.0,high,832149.0,high
1,220,2,1,1086700.0,high,832149.0,high
1,220,2,1,858839.0,high,832149.0,high
1,220,2,1,864970.0,high,832149.0,high
1,220,2,1,818985.0,high,832149.0,high
1,220,2,1,750000.0,high,832149.0,high
1,220,2,1,1030000.0,high,832149.0,high
1,220,2,1,890000.0,high,832149.0,high
1,220,2,1,890000.0,high,832149.0,high
1,220,2,1,818964.0,high,832149.0,high
1,220,2,1,660000.0,high,832149.0,high
1,220,2,1,1030000.0,high,832149.0,high
1,220,2,1,961153.0,high,832149.0,high
1,220,2,1,1030000.0,high,832149.0,high
1,220,2,1,700000.0,high,832149.0,high
